Client,IP Version,Secure,Cookie
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,6,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
HonHaiPr_9c:75:c3,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_67:58:77,4,TRUE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_1f:da:79,6,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_1f:da:79,4,FALSE,TRUE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,TRUE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
IntelCor_5a:13:c2,4,FALSE,FALSE
